ATC	Code
N03AX14	10148
N01BB09	10152
R01AB06	10153
L01BC07	10154
A16AB04	10155
M03BA53	10156
M05BA06	10157
C05CX	10158
L01XG01	10159
J05AG06	10160
J05AR24	10161
R03BA02	10162
M04AA03	10163
J07BD52	10164
L01EA05	10165
L01CD01	10166
L01BC07	10167
D02AF	10168
R06AX26	10169
R06AX26	10170
R06AX26	10171
M01AB05	10172
M01AB05	10173
C10AA05	10174
C10AA05	10175
R06AX22	10176
C07AA07	10177
B03AC	10178
R03BA05	10179
R03BA05	10180
G04CB02	10181
L04AX04	10182
L04AX04	10183
L04AX04	10184
L04AX04	10185
C03CA02	10186
J01DH02	10187
G04BE08	10188
J01DH02	10189
C10BA05	10190
C10BA05	10191
C10BA05	10192
M01AE02	10193
A10BH01	10194
L04AC18	10195
J05AB14	10196
N02BE01	10197
N02BE01	10198
M02AA15	10200
M02AA15	10201
D01AE15	10202
R01AB06	10203
C03CA02	10204
H01BA02	10205
H02AB02	10206
A02AF02	10207
L01EB07	10208
L01EB07	10209
L01EB07	10210
L01FD01	10211
L01FD01	10212
M01AH05	10213
M01AH05	10214
M01AH05	10215
L01CE02	10216
L01CE02	10217
A11CC05	10218
A11CC03	10219
S01AA13	10220
A03AB06	10221
J01MA14	10222
C09DB01	10223
B03AC	10224
N01AH06	10225
L01FX02	10226
N07XX08	10227
C05AE03	10236
J04AB02	10238
M03BX01	10239
M03BX01	10240
M03BX01	10241
M03BX01	10242
G04BE03	10243
G04BE03	10244
C09DB07	10245
C09DB07	10246
C09DB07	10247
C05AX05	10248
L01FG01	10249
A11CC05	10251
R01BA52	10252
J05AB06	10253
D11AH05	10255
B01AC	10256
A16AA05	10259
M01AB15	10260
S01XA18	10261
L01AX03	10262
L01AX03	10263
C01DX16	10264
C01DX16	10265
L04AB02	10266
J05AX18	10268
N02BE01	10269
N02BE51	10270
J01CR02	10271
J01CR02	10272
A11CC03	10273
A11CC03	10274
N01BB09	10275
L04AA34	10276
J07BB01	10277
C08DA51	10278
C08DA51	10279
J01CR02	10280
L04AB06	10281
L04AB06	10282
L01AC01	10283
B02BD04	10284
B02BD04	10285
B02BD04	10286
L01FG01	10287
L03AX13	10288
G01AF05	10289
G01AA10	10290
R01AA07	10291
A10AE04	10292
L01EX10	10293
M01AE01	10294
M01AE01	10295
R05FB02	10296
C05AA01	10297
C05AA01	10298
L04AX06	10299
L04AX06	10300
L04AX06	10301
L04AX06	10302
J05AX18	10303
N02BE51	10304
N02BE51	10305
B02BD04	10306
B02BD04	10307
B02BD04	10308
B02BD04	10309
J07AL02	10310
M01AH04	10311
N02CD02	10312
G03XX01	10313
A10BD07	10314
A10BD07	10315
A10BD07	10316
L01EK01	10317
L01EK01	10318
N06AB06	10319
A06AB58	10320
M03BA53	10321
H05AA02	10323
L01FG01	10324
L01FG01	10325
L01FD01	10326
L01FD01	10327
L01XG01	10328
D11AX	10329
N04BD02	10330
N04BD02	10331
S01BC04	10332
G04BD08	10333
G04BD08	10334
G04BE08	10335
A04AA01	10336
A04AA01	10337
M01AE01	10338
A07EC02	10339
B01AF02	10340
B01AF02	10341
A04AD12	10342
A04AD12	10343
B06AX01	10344
M01AH05	10348
C09DB01	10349
C09DB01	10350
J05AR06	10351
J05AF10	10352
J05AF10	10353
G04BE08	10354
L03AA02	10355
L03AA02	10356
C10AA08	10357
L01FF04	10358
B01AF01	10359
B01AF01	10360
B01AF01	10361
B01AC06	10362
D07AC14	10363
D07AC14	10364
D10AX03	10365
D07XC04	10366
B02BD02	10367
B02BD02	10368
D11AH06	10369
D11AH06	10370
L01XK01	10371
L01XK01	10372
L04AA27	10373
L04AA44	10374
P01BA02	10375
M01AE51	10376
L04AB01	10377
J05AH02	10380
L01FF05	10381
B01AB05	10382
B01AB05	10383
B01AB05	10384
B01AB05	10385
B01AB05	10386
B01AB05	10387
B01AB05	10388
B01AB05	10389
B01AB05	10390
B01AB05	10391
B01AB05	10392
B01AB05	10393
A02BB01	10394
A02BB01	10395
C03DA01	10396
L04AB01	10397
L04AB01	10398
L04AB01	10399
N02AJ06	10400
N02BE01	10401
B01AC27	10402
B01AC27	10403
B01AC27	10404
B01AC27	10405
B01AC27	10406
B01AC27	10407
B01AC27	10408
B01AC27	10409
L04AB01	10410
B01AF01	10411
B01AF01	10412
B01AF01	10413
B02BB01	10415
N06DA03	10416
N06DA03	10417
N06DA03	10418
N06DA02	10419
N06DA02	10420
J01CR02	10421
J01CR05	10422
M01AB05	10423
R05	10424
C05AX	10425
J01FF02	10426
M01AH01	10427
N02CD01	10428
G04BE08	10429
N05AX12	10430
N05AX16	10431
N05AX16	10432
N05AX16	10433
N05AX16	10434
A04AA01	10435
S01LA06	10436
C07BB07	10437
N02BE51	10438
A02AC10	10439
B03BA01	10440
N02BE01	10441
L01ED04	10442
L01ED04	10443
L01ED04	10444
L01FF05	10445
A03AX08	10446
P02CF01	10447
L03AA13	10448
L02BA03	10449
L02BA01	10450
D10BA01	10451
D10BA01	10452
D10BA01	10453
D10BA01	10454
N03AX11	10455
N03AX11	10456
A06AX05	10457
A06AX05	10458
N07CA02	10460
A03FA03	10461
A10BD20	10462
A10BD20	10463
A10BD20	10464
N06BA04	10465
N06BA04	10466
N06BA04	10467
N06BA04	10468
A10BD20	10469
B03XA01	10470
B03XA01	10471
B03XA01	10472
B03XA01	10473
G04BD06	10474
J01XX08	10475
J06BA02	10476
J06BA02	10477
J06BA02	10478
J06BA02	10479
M01AH05	10480
L01EG02	10481
L01EG02	10482
L01EG02	10483
C10AA05	10484
N01AB07	10485
L01EX01	10486
L01EX01	10487
L01EX01	10488
B02BB01	10489
D07AD01	10490
D07AD01	10491
N02CC08	10492
N02CC08	10493
L01BA04	10494
L01BA04	10495
J07BC02	10496
J07AP03	10497
J07CA06	10498
L04AA13	10499
L04AA13	10500
A10BD07	10501
A10BD07	10502
M01AH05	10503
M01AH05	10504
M01AH05	10505
M01AH05	10506
G03GA06	10507
G03GA06	10508
N03AX11	10509
S01GX08	10510
A03AX12	10511
A07BA01	10512
P02CF01	10514
P02CF01	10515
J02AC05 	10516
J02AC05 	10517
L04AA06	10518
L01FG01	10519
L01FG01	10520
N05AX08	10521
N05AX08	10522
N05AX08	10523
N06AX27	10524
J02AC03	10525
L04AA29	10526
N02CC05	10527
C09DA04	10528
C09DA04	10529
A11CC05	10530
N07CA01	10531
N04BA03	10532
N04BA03	10533
N04BA03	10534
N03AX14	10535
N03AX14	10536
N03AX14	10537
N03AX09	10538
N03AX09	10539
L04AA32	10540
L04AA32	10541
S01EE01	10542
A07EC02	10543
N02BE51	10544
L01XX35	10545
J02AC01	10546
C10AB05	10547
B01AC06	10548
B01AF02	10550
B01AF02	10551
B01AF01	10552
B01AF01	10553
B01AF01	10554
B01AF01	10555
N02BE01	10556
A03BA01	10557
A03BA01	10558
A10AE54	10559
A10AE54	10560
J02AC01	10561
G04BE08	10562
G04BE08	10563
L01EB02	10564
L01EB02	10565
B05CX01	10566
B05CX01	10567
B05CX01	10568
B05CX01	10569
B05XA03	10570
B05XA03	10571
B05XA03	10572
B05XA03	10573
B05XA03	10574
B05XA03	10575
C10AA05	10576
C10AA05	10577
C10AA05	10578
C10AA05	10579
C10AB05	10580
A03AA04	10581
R05CB06	10582
L01XX24	10583
J07BC01	10584
A10BH05	10585
C09CA04	10586
C09CA04	10587
C09DA04	10588
C09DA04	10589
C09DA04	10590
J05AF07	10591
A10AB04	10592
N06AX16	10593
N06AX16	10594
J02AX06	10595
L01EL01	10596
L01EL01	10597
L01XG01	10598
L02BG06	10599
G04BE08	10600
V01AA	10601
V01AA	10602
V01AA	10603
V01AA	10604
G04BE03	10605
G04BE03	10606
G04BE09	10607
G04BE03	10608
N05BA08	10609
N05BA08	10610
B05BB02	10611
B05BB02	10612
B05BB02	10613
B05CX01	10614
B05CX01	10615
B05CX01	10616
B01AC06	10617
N06BX06	10618
A10AB04	10619
B03AB02	10620
B03AB02	10621
M05BX06	10622
D11AH05	10623
B03BA01	10624
L04AC16	10625
B06AC05	10626
L04AA33	10627
L04AA33	10628
L04AA42	10629
L04AA42	10630
L04AA42	10631
L04AC10	10632
J05AF10	10633
J05AF10	10634
C10BA06	10635
C10BA06	10636
A02BX13	10637
L03AX03	10638
H04AA01	10639
J05AX18	10640
R05	10643
L02BB06	10645
D01AE16	10646
J01DD08	10647
R05CA12	10648
R05CA12	10649
J05AX27	10650
R01AA07	10651
L01FD01	10652
L01FD01	10653
L01CE02	10654
L01CD01	10655
L01CD01	10656
L01CD01	10657
B01AC27	10658
A11CC05	10659
L01XA03	10660
L01XA03	10661
M01AE17	10662
L01EF01	10663
L01EF01	10664
L01EF01	10665
M01AH05	10666
M01AH05	10667
M01AH05	10668
N02BE01	10669
J02AC01	10670
D10AD53	10671
L01CD04	10672
L01FA01	10673
L01FA01	10674
N05CD08	10675
N03AB02	10676
L04AA52	10677
M04AA03	10678
M04AA03	10679
M04AA03	10680
R05DA20	10681
A07EC02	10682
L01BC07	10683
L01DB01	10684
L01DB01	10685
N05AH04	10686
L01XG01	10687
J05AF10	10688
J05AF10	10689
M04AA03	10690
M04AA03	10691
G04CB02	10692
C01EB17	10693
C01EB17	10694
G04BD08	10695
G04BD08	10696
A11CC05	10697
N05AX12	10698
N05AX12	10699
N05AH04	10702
N05AH04	10703
N05AH04	10706
B05XA31	10707
L01EX01	10708
L01EX01	10709
V03AC03	10710
J05AF10	10711
J05AF10	10712
C02KX01	10713
C02KX01	10714
L01CX01	10715
N07BC01	10716
N07BC01	10717
N07BC01	10718
N07BC01	10719
N07BC01	10720
N07BC01	10721
N07BC01	10722
L03AB07	10723
L03AB07	10724
L04AX04	10725
L04AX04	10726
L04AX04	10727
L01EB01	10728
L04AX07	10729
L04AX07	10730
L04AA23	10731
B01AB05	10732
B01AB05	10733
B01AB05	10734
B01AB05	10735
B01AB05	10736
B01AB05	10737
B01AB05	10738
B01AB05	10739
A10BD08	10740
A10BD08	10741
R06AX	10742
R06AX27	10743
R06AX27	10744
J01MA12	10745
J01MA12	10746
J01MA12	10747
N02BG09	10748
H01BB03	10749
N02BE01	10750
B01AC04	10751
H02B	10752
R05X	10753
N02BE01	10754
N01BB01	10755
A16AX04	10756
A10BH04	10757
A10BD09	10758
L01EA02	10759
L01EA02	10760
L01EA02	10761
R03DX10	10762
C02AC05	10763
C02AC05	10764
C02AC05	10765
A10BD11	10766
A10BD11	10767
R05	10768
V07AB01	10771
J05AB16	10772
C08CA05	10773
B03XA01	10774
B03XA01	10775
L03AA02	10776
L03AA02	10777
C07AB12	10778
C08CA01	10779
C08CA01	10780
A10BK03	10781
A10BK03	10782
B01AC24	10783
B01AC24	10784
L01AC01	10785
L01AC01	10786
N04BA02	10788
N04BA02	10789
N03AX14	10790
C03CA01	10791
R06AE09	10792
M04AC01	10793
L01FG01	10794
L01FG01	10795
L02BX03	10796
N02BE01	10797
G04BE08	10798
G04BE08	10799
M03BA03	10800
S01AA12	10801
N03AB02	10802
R03AK06	10803
R03AK06	10804
R03AK06	10805
A07EC02	10806
A07EC02	10807
A07EC02	10808
L01FA01	10809
L01FA01	10810
N06AB10	10811
N06AB10	10812
N06AB10	10813
C10AX09	10814
C01BC04	10815
C01BC04	10816
R03DX05	10817
R03DX05	10818
L01XG01	10819
L01EB02	10820
L01EB02	10821
J05AF10	10822
L01EB01	10823
L01EH01	10824
M05BA08	10825
C01BG11	10826
A04AA01	10827
M03AC09	10828
A11DB	10829
H02AB08	10830
S01EA05	10831
S01EE06	10832
A07EA06	10833
A07EA06	10834
C08CA04	10835
G04BD08	10836
G04BD08	10837
G02AX	10838
G02AX	10839
N05AX15	10840
N05AX15	10841
N05AX15	10842
N05AX15	10843
N05CF02	10844
G04BE08	10845
M01AB05	10846
N03AX18	10847
N03AX18	10848
N03AX18	10849
J01XB01	10850
A06AB02	10851
G01AF02	10852
J01GB06	10853
A02BX13	10854
N06BX03	10855
S01XA20	10856
N02BA51	10857
N02AJ06	10858
M01AB55	10859
J01CR02	10860
G03AC10	10861
R03BB08	10862
H01AC01	10863
H01AC01	10864
R06AA59	10865
H05AA02	10866
L03AB07	10867
L03AB07	10868
N02BE51	10869
B01AC04	10870
C09CA04	10871
C09CA04	10872
C09DA04	10873
C09DA04	10874
J01MA12	10875
J01MA12	10876
C03CA01	10877
C03CA01	10878
A10BB12	10879
A10BB12	10880
A10BB12	10881
A10BB12	10882
C09AA05	10883
C09AA05	10884
C09AA05	10885
J07AL02	10886
M01AE51	10887
M01AE01	10889
M01AE51	10890
M01AE01	10891
M01AE01	10892
R01AD08	10893
R01AB06	10894
A12AA04	10895
N02AJ08	10896
R03BA01	10897
R03AK06	10898
J07BH01	10899
N05AN01	10900
R06AX27	10901
A04AA01	10902
J01DH02	10903
J01DH02	10904
L01FC01	10905
N05AX12	10906
N05AX12	10907
B02BD02	10908
B02BD02	10909
J02AC03	10910
S01GX08	10911
N02AX02	10912
G04CA52	10913
M01AE01	10914
V03AE01	10915
L02BG03	10916
A10BJ05	10918
N05CM18	10919
L01BC07	10920
N01AX10	10921
J01CR02	10922
M04AA03	10923
M04AA03	10924
A02BC02	10925
J01DH02	10926
J01DH02	10927
J01DD04	10928
J01DD04	10929
J01DD04	10930
J01DD04	10931
J01DD04	10932
N06BX06	10933
B03XA01	10934
B03XA01	10935
B05BC01	10936
N01BB01	10937
D10AD03	10938
D10AD03	10939
N01BB58	10940
B03BA01	10941
S01ED51	10942
C09CA01	10943
C09CA01	10944
C09DA01	10945
C09DA01	10946
N05BA08	10947
G04CA04	10948
G04CA04	10949
J07AP03	10950
L01EA01	10951
L01EA01	10952
L01XA03	10953
L01XA03	10954
L01BC05	10955
L01EA01	10956
L01EA01	10957
L01EA01	10958
L01CD01	10959
L01CD01	10960
L01EA02	10961
L01EA02	10962
L01EA02	10963
L01EA02	10964
L01EA02	10965
L02BX03	10966
D07AC13	10967
C05CX	10968
C05CX	10969
C07AB04	10970
C07AB04	10971
S01EC03	10972
C07AB12	10973
L01BC05	10974
G03GA08	10975
C01DA02	10976
L01BB04	10977
N04BC07	10978
V03AE03	10979
V03AE03	10980
A10AB04	10981
B01AC04	10982
A10AB04	10983
A04AA01	10984
J02AX05	10985
J02AX05	10986
A10BJ05	10987
L02BA03	10988
L01BA04	10989
L01BA04	10990
A10BD20	10991
A10BD20	10992
L02BX03	10993
J01DH03	10994
L01BA04	10995
L01DB02	10996
L04AX04	10997
L04AX04	10998
L04AX04	10999
L04AX04	11000
L01CD01	11001
L01EM03	11002
L01EM03	11003
L01EA02	11004
L01EA02	11005
L01EA02	11006
L01BA04	11007
A04AA02	11008
L01BA04	11009
L01BC05	11010
L01BC05	11011
L01BB05	11012
L02BG04	11013
L01EM03	11014
N06DA02	11015
L02BB03	11016
L02BG03	11017
N06DA02	11018
L02BG04	11019
L01DB01	11020
G03GA09	11021
G03GA09	11022
N06AB06	11023
N06AB06	11024
C01CA24	11025
C01CA06	11026
A03BA01	11027
N06DA52	11028
N06DA52	11029
C07AB12	11030
M01AE01	11031
S01AE02	11032
L04AX05	11033
J01DD04	11034
G01AF20	11035
R06AX	11036
R06AX	11037
R06AX	11038
H01CC01	11039
A10BB12	11040
A10BB12	11041
A10BB12	11042
A10BH02	11043
L04AA31	11044
C07AB05	11045
B02AA02	11046
A10BD11	11047
A10BD11	11048
A02BC04	11049
A02BC04	11050
H02AB09	11051
L04AX04	11052
L04AX04	11053
L04AX04	11054
L04AX04	11055
J07BC02	11056
